,index,STN_LABEL,AccidentSeverityCategory,COM_NAME,# of accidents,AccidentUID,AccidentType,AccidentType_de,AccidentType_fr,AccidentType_it,AccidentType_en,AccidentSeverityCategory_de,AccidentSeverityCategory_fr,AccidentSeverityCategory_it,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_fr,RoadType_it,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_fr,AccidentMonth_it,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_fr,AccidentWeekDay_it,AccidentWeekDay_en,AccidentHour,AccidentHour_text,geometry,latitude,longitude,Punkt,STR_NORTHING,STR_EASTING,STR_ESID,geom,address,Street_Name,Zip_Codes
2961,1790,Stadtplatz,as1,Sins,1,956657A70C41CB03E05329B9D80A7739,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2580736,1227810,BE,444,2019,8,August,août,Agosto,August,aw401,Montag,lundi,Lunedí,Monday,10,10h-11h,,47.20094916,7.184390024,POINT (7.184390024029025 47.20094916316847),1227810,2670974,10164913,"47.20094916316847,7.184390024029025","Rue Pierre-Pertuis, Sonceboz-Sombeval, Arrondissement administratif du Jura bernois, Région administrative du Jura bernois, Bern/Berne, 2605, Schweiz/Suisse/Svizzera/Svizra", Rue Pierre-Pertuis,2605
2962,1791,Stadtweg,as1,Winterthur,1,B6993121A051A9E7E053DDB9D80A3A82,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2752738,1260339,SG,3213,2020,12,Dezember,décembre,Dicembre,December,aw402,Dienstag,mardi,Martedì,Tuesday,17,17h-18h,,47.47607192,9.465046218,POINT (9.465046217999666 47.47607191529379),1260339,2701795,10192437,"47.476071915293794,9.465046217999666","6, Bruggmühlestrasse, Goldach, Wahlkreis Rorschach, Sankt Gallen, 9403, Schweiz/Suisse/Svizzera/Svizra", Bruggmühlestrasse,9403
2963,1792,Spinapitschna,as1,Chur,1,37D300C2951200D4E0530A839427352A,at00,Andere,autres,Altri,Other,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2759067,1190905,GR,3901,2016,5,Mai,mai,Maggio,May,aw406,Samstag,samedi,Sabato,Saturday,3,03h-04h,,46.8502548,9.524487012,POINT (9.524487012184432 46.85025479883543),1190905,2762717,10246310,"46.85025479883543,9.524487012184432","Rätusstrasse, Chur, Plessur, Graubünden/Grischun/Grigioni, 7000, Schweiz/Suisse/Svizzera/Svizra",Rätusstrasse,7000
2964,1793,Spengeli,as1,Uebeschi,1,0AB5EC34D2630180E0530A839427E904,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2530536,1176582,VD,5757,2014,9,September,septembre,Settembre,September,aw406,Samstag,samedi,Sabato,Saturday,4,04h-05h,,46.73680105,6.529755746,POINT (6.529755745527236 46.73680105440356),1176582,2609334,10009042,"46.73680105440356,6.529755745527236","130, Orbe, District du Jura-Nord vaudois, Vaud, 1350, Schweiz/Suisse/Svizzera/Svizra", Orbe,1350
2965,1794,Sonnenstrasse,as1,Leuk,1,3989D9B959DB0026E0530A839427A175,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2565605,1129842,VD,5401,2016,5,Mai,mai,Maggio,May,aw404,Donnerstag,jeudi,Giovedì,Thursday,18,18h-19h,,46.3190925,6.992080788,POINT (6.992080787632157 46.31909249744535),1129842,2614456,10100843,"46.319092497445354,6.992080787632157","Route des Ormonts, Fontanney, Aigle, District d'Aigle, Vaud, 1860, Schweiz/Suisse/Svizzera/Svizra", Route des Ormonts,1860
2966,1795,Spelteriniweg,as1,Luzern,1,DFFDA08F54D5023CE0430A8394277C81,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2665722,1210541,LU,1061,2013,5,Mai,mai,Maggio,May,aw401,Montag,lundi,Lunedí,Monday,14,14h-15h,,47.04264677,8.303455341,POINT (8.303455340664531 47.04264677191806),1210541,2666944,10153169,"47.042646771918065,8.30345534066453","1, Bireggstrasse, Obergrund, Luzern, 6003, Schweiz/Suisse/Svizzera/Svizra", Bireggstrasse,6003
2967,1796,Sonnentalstrasse,as1,Oberbüren,1,C233A8047032013AE0430A8394273690,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2622609,1257317,BL,2829,2012,4,April,avril,Aprile,April,aw405,Freitag,vendredi,Venerdì,Friday,15,15h-16h,,47.46624245,7.738496067,POINT (7.738496067176438 47.46624244776331),1257317,2729260,10227396,"47.466242447763314,7.738496067176438","1, Neuhof, Bubendorf, Bezirk Liestal, Basel-Landschaft, 4410, Schweiz/Suisse/Svizzera/Svizra", Neuhof,4410
2968,1797,Sonnhalde,as1,Freienbach,1,81D70C59907AC40DE05328B9D80A5583,at9,Tierunfall,accident impliquant des animaux,Incidente con animali,Accident involving animal(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt430,Autobahn,autoroute,Autostrada,Motorway,2695301,1228404,ZH,138,2019,2,Februar,février,Febbraio,February,aw407,Sonntag,dimanche,Domenica,Sunday,3,03h-04h,,47.19970971,8.696391718,POINT (8.696391718284199 47.19970971382541),1228404,2701216,10177771,"47.19970971382541,8.696391718284199","A3, Frohberg, Samstagern, Richterswil, Bezirk Horgen, Zürich, 8805, Schweiz/Suisse/Svizzera/Svizra", A3,8805
2969,1798,Sonnhalde,as1,Triengen,1,440241E74E8301BCE0530A8394278A2D,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2611970,1231785,SO,2545,2016,10,Oktober,octobre,Ottobre,October,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,20,20h-21h,,47.23687874,7.596708329,POINT (7.596708328534918 47.23687873977405),1231785,2648715,10074615,"47.23687873977405,7.596708328534918","20, Kirchgasse, Flumenthal, Bezirk Lebern, Amtei Solothurn-Lebern, Solothurn, 4534, Schweiz/Suisse/Svizzera/Svizra", Kirchgasse,4534
2970,1799,Sonnhaldenstrasse,as1,Degersheim,1,43632DFE8010000AE0530A8394277430,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683270,1249026,ZH,261,2016,11,November,novembre,Novembre,November,aw406,Samstag,samedi,Sabato,Saturday,3,03h-04h,,47.38680032,8.541456022,POINT (8.541456021901684 47.38680032283947),1249026,2733495,10024047,"47.38680032283947,8.541456021901684","Monumentalbrunnen mit Steinrelief und Sitzbänken, Weinbergstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra", Weinbergstrasse,8006
2971,1800,Sonnhaldenweg,as1,Eggersriet,1,FF26285069B4024AE0430A8394274380,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt430,Autobahn,autoroute,Autostrada,Motorway,2665911,1256123,AG,4034,2014,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,11,11h-12h,,47.45259301,8.312620829,POINT (8.312620829029914 47.45259300721901),1256123,2751752,10143961,"47.45259300721901,8.312620829029914","Klosterblickweg, Neuenhof, Bezirk Baden, Aargau, 5432, Schweiz/Suisse/Svizzera/Svizra", Klosterblickweg,5432
2972,1801,Sonnhaldestrasse,as1,Aarwangen,1,631D262FF4540080E0530A8394279129,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2583622,1231456,BE,703,2017,10,Oktober,octobre,Ottobre,October,aw402,Dienstag,mardi,Martedì,Tuesday,16,16h-17h,,47.23382174,7.222344661,POINT (7.222344661145757 47.23382173819635),1231456,2624953,10062550,"47.23382173819635,7.222344661145757","4, Route de Tavannes, Chaindon, Reconvilier, Arrondissement administratif du Jura bernois, Région administrative du Jura bernois, Bern/Berne, 2732, Schweiz/Suisse/Svizzera/Svizra", Route de Tavannes,2732
2973,1802,Sonnheimstrasse,as1,Rüegsau,1,D33C94AEE90401DAE0430A8394272369,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2589662,1207715,BE,312,2012,10,Oktober,octobre,Ottobre,October,aw402,Dienstag,mardi,Martedì,Tuesday,17,17h-18h,,47.02039831,7.302654351,POINT (7.302654350887026 47.02039831274637),1207715,2616645,10128456,"47.020398312746366,7.302654350887026","Untere Rebhalde, Räbhale, Seedorf (BE), Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern/Berne, 3268, Schweiz/Suisse/Svizzera/Svizra", Räbhale,3268
2974,1803,Sonnmatt,as1,Freienbach,1,177133D6ED2001E0E0530A83942753EF,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2686938,1229078,ZG,1705,2015,5,Mai,mai,Maggio,May,aw405,Freitag,vendredi,Venerdì,Friday,18,18h-19h,,47.20692429,8.586165086,POINT (8.58616508610557 47.20692429346909),1229078,2698203,10113010,"47.206924293469086,8.58616508610557","1.3, Sihlbruggstrasse, Meiacher, Neuhus, Neuheim, Zug, 6345, Schweiz/Suisse/Svizzera/Svizra", Sihlbruggstrasse,6345
2975,1804,Sonnmattstrasse,as1,Ebnat-Kappel,1,FA7867C2B04F0066E0430A839427FA0C,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2709716,1236579,ZH,113,2014,5,Mai,mai,Maggio,May,aw406,Samstag,samedi,Sabato,Saturday,4,04h-05h,,47.27099259,8.888591272,POINT (8.888591271590347 47.27099258767463),1236579,2729863,10231905,"47.27099258767463,8.888591271590347","Walderstrasse, Töbeli, Breitenmatt, Dürnten, Bezirk Hinwil, Zürich, 8635, Schweiz/Suisse/Svizzera/Svizra",Walderstrasse,8635
2976,1725,Sommeraustrasse,as1,Aarburg,1,AFF8AA3F6B08905FE05328B9D80A671C,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2581510,1242132,JU,6729,2020,9,September,septembre,Settembre,September,aw406,Samstag,samedi,Sabato,Saturday,17,17h-18h,,47.32979053,7.194012828,POINT (7.194012827859115 47.32979053429969),1242132,2635263,10094320,"47.32979053429969,7.194012827859115","Route de Saulcy, Glovelier, Haute-Sorne, District de Delémont, Jura, 2855, Schweiz/Suisse/Svizzera/Svizra", Route de Saulcy,2855
2977,1724,Sinfonieweg,as1,Fraubrunnen,1,38103803CA3B01D2E0530A8394274AB3,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt430,Autobahn,autoroute,Autostrada,Motorway,2588864,1214292,BE,305,2016,5,Mai,mai,Maggio,May,aw407,Sonntag,dimanche,Domenica,Sunday,5,05h-06h,,47.07954532,7.291995347,POINT (7.291995347022303 47.07954531870196),1214292,2605742,10009863,"47.07954531870196,7.291995347022303","A6, Kappelen, Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern/Berne, 3273, Schweiz/Suisse/Svizzera/Svizra", A6,3273
2978,1723,Sihlweidstrasse,as1,Zürich,1,F8DE7EA3EC1902FAE0430A839427676F,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2654863,1242337,AG,4134,2014,3,März,mars,Marzo,March,aw406,Samstag,samedi,Sabato,Saturday,11,11h-12h,,47.32961778,8.164440586,POINT (8.164440586261332 47.32961778088429),1242337,2681567,10058806,"47.32961778088429,8.164440586261332","Dürrenäscherstrasse, Hallwil, Bezirk Lenzburg, Aargau, 5705, Schweiz/Suisse/Svizzera/Svizra",Dürrenäscherstrasse,5705
2979,1643,Stationsweg,as1,Menznau,1,D026CE4B811F004EE0430A839427CBDE,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt430,Autobahn,autoroute,Autostrada,Motorway,2754469,1214883,SG,3296,2012,11,November,novembre,Novembre,November,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,9,09h-10h,,47.06695219,9.472370121,POINT (9.47237012113226 47.0669521905171),1214883,2645776,10212100,"47.0669521905171,9.47237012113226","A13, Sargans, Wartau, Wahlkreis Sarganserland, Sankt Gallen, 7320, Schweiz/Suisse/Svizzera/Svizra", A13,7320
2980,1645,Stegmattenweg,as1,Bonstetten,1,B31CA83559C601E8E0430A83942701E8,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2681804,1241567,ZH,131,2011,10,Oktober,octobre,Ottobre,October,aw406,Samstag,samedi,Sabato,Saturday,8,08h-09h,,47.3199018,8.520680669,POINT (8.520680669497843 47.31990180203769),1241567,2677933,10152513,"47.31990180203769,8.520680669497843","Sihltalstrasse, Grüt-Park, Adliswil, Bezirk Horgen, Zürich, 8134, Schweiz/Suisse/Svizzera/Svizra",Sihltalstrasse,8134
2981,1646,Stegmoosweg,as1,Gossau (SG),1,3EAA3E9BBDA7005EE0530A839427C110,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2684146,1252444,ZH,261,2016,9,September,septembre,Settembre,September,aw405,Freitag,vendredi,Venerdì,Friday,6,06h-07h,,47.41742801,8.553699466,POINT (8.553699466114953 47.417428014724),1252444,2736758,10232495,"47.417428014723995,8.553699466114953","Oerlikerhus, Thurgauerstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra", Thurgauerstrasse,8050
2982,1647,Stegstrasse,as1,Freienbach,1,49FA4B737B250188E0530A8394275159,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2684655,1228426,ZG,1701,2017,3,März,mars,Marzo,March,aw406,Samstag,samedi,Sabato,Saturday,22,22h-23h,,47.2013567,8.555912259,POINT (8.555912259249768 47.20135669779479),1228426,2701986,10018875,"47.20135669779479,8.555912259249768","Neuheimerstrasse, Inwil, Baar, Zug, 6340, Schweiz/Suisse/Svizzera/Svizra",Neuheimerstrasse,6340
2983,1648,Stegwiese,as1,Ehrendingen,1,16CFDC189E5E01A8E0530A839427DCFB,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt439,andere,autre,Altro,Other,2663664,1260334,AG,4038,2015,5,Mai,mai,Maggio,May,aw401,Montag,lundi,Lunedí,Monday,17,17h-18h,,47.49068566,8.283428334,POINT (8.283428334157062 47.49068565583095),1260334,2668122,10034947,"47.49068565583095,8.283428334157062","200, Landstrasse, Tromsberg, Nussbaumen, Obersiggenthal, Bezirk Baden, Aargau, 5416, Schweiz/Suisse/Svizzera/Svizra", Landstrasse,5416
2984,1649,Steiacherstrasse,as1,Hitzkirch,1,80BB5D2D72D604E8E05328B9D80A6269,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2585993,1231981,BE,717,2018,10,Oktober,octobre,Ottobre,October,aw404,Donnerstag,jeudi,Giovedì,Thursday,15,15h-16h,,47.23859873,7.25363877,POINT (7.253638769622103 47.238598729911),1231981,2664404,10158966,"47.238598729911,7.2536387696221025","Pontenet, Valbirse, Arrondissement administratif du Jura bernois, Région administrative du Jura bernois, Bern/Berne, 2733, Schweiz/Suisse/Svizzera/Svizra", Valbirse,2733
2985,1650,Steigbodenstrasse,as1,Winterthur,1,D9D7A3C0D4830196E0430A8394275F78,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2658660,1258666,AG,4123,2013,3,März,mars,Marzo,March,aw401,Montag,lundi,Lunedí,Monday,8,08h-09h,,47.47614983,8.216811622,POINT (8.216811621576817 47.47614983097863),1258666,2695033,10192423,"47.476149830978635,8.216811621576817","9, Schulstrasse, Windisch, Bezirk Brugg, Aargau, 5210, Schweiz/Suisse/Svizzera/Svizra", Schulstrasse,5210
2986,1651,Steighaldenstrasse,as1,Buch am Irchel,1,8C87BCA0A81B398EE05328B9D80A7012,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2635780,1266280,AG,4255,2019,6,Juni,juin,Giugno,June,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,9,09h-10h,,47.54626948,7.913904438,POINT (7.913904438194796 47.54626947911094),1266280,2688868,10152056,"47.54626947911094,7.9139044381947965","Bahnhofstrasse, Mumpf, Bezirk Rheinfelden, Aargau, 4322, Schweiz/Suisse/Svizzera/Svizra",Bahnhofstrasse,4322
