,index,STN_LABEL,AccidentSeverityCategory,COM_NAME,# of accidents,AccidentType,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentWeekDay,AccidentHour,latitude,longitude,Punkt,STR_NORTHING,STR_EASTING,STR_ESID,geom,address
63,2416,Adelwil,as1,Neuenkirch,1,at6,FALSE,FALSE,FALSE,rt432,2680689.0,1218413.0,ZG,1710,2014,1,aw407,15,47.11179616034094,8.501784966390643,POINT (8.501784966390643 47.11179616034094),1218413.0,2658479.0,10011311.0,"47.11179616034094,8.501784966390643","Zugerstrasse, Hörndli, Walchwil, Zug, 6318, Schweiz/Suisse/Svizzera/Svizra"
64,2417,Adler,as1,Pratteln,1,at6,FALSE,TRUE,FALSE,rt432,2753596.0,1261422.0,SG,3213,2017,12,aw403,17,47.48560917369859,9.476797691462073,POINT (9.476797691462073 47.48560917369859),1261422.0,2619156.0,10112623.0,"47.48560917369859,9.476797691462073","Seeclub Rorschach, 62, Seestrasse, Goldach, Wahlkreis Rorschach, Sankt Gallen, 9403, Schweiz/Suisse/Svizzera/Svizra"
65,2418,Adlerstrasse,as1,Schübelbach,1,at8,FALSE,FALSE,FALSE,rt439,2714727.0,1226074.0,SZ,1346,2020,9,aw403,17,47.175669607429555,8.952120760367963,POINT (8.952120760367963 47.17566960742955),1226074.0,2710802.0,10017679.0,"47.175669607429555,8.952120760367963","7, Margritenstrasse, Buttikon, Schübelbach, March, Schwyz, 8863, Schweiz/Suisse/Svizzera/Svizra"
66,2419,Adliken,as1,Wisen (SO),1,at8,TRUE,FALSE,FALSE,rt433,2682127.0,1249173.0,ZH,261,2018,3,aw402,19,47.38826582875972,8.526347023370194,POINT (8.526347023370194 47.38826582875972),1249173.0,2632924.0,10056287.0,"47.38826582875972,8.526347023370194","Löwenbräu, Limmatstrasse, Gewerbeschule, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra"
67,2420,Aebnitweg,as1,Reichenbach im Kandertal,1,at0,FALSE,FALSE,TRUE,rt431,2752782.0,1164761.0,GR,3701,2015,8,aw401,17,46.616627364610615,9.433392305932657,POINT (9.433392305932657 46.61662736461061),1164761.0,2620656.0,10180001.0,"46.616627364610615,9.433392305932657","A13, Pignia, Andeer, Viamala, Graubünden/Grischun/Grigioni, 7443, Schweiz/Suisse/Svizzera/Svizra"
68,2421,Alpeli,as1,Muotathal,1,at0,FALSE,FALSE,FALSE,rt439,2732698.0,1207766.0,GL,1631,2018,7,aw407,17,47.00766916056587,9.183751449587463,POINT (9.183751449587463 47.00766916056587),1207766.0,2711358.0,10173732.0,"47.00766916056587,9.183751449587463","3a, Mühlebachtal, Glarus Süd, Glarus, 8765, Schweiz/Suisse/Svizzera/Svizra"
69,2422,Alpenblickstrasse,as1,Rapperswil-Jona,1,at0,FALSE,FALSE,FALSE,rt433,2679627.0,1233026.0,ZH,12,2019,10,aw406,6,47.24335309678031,8.490374078459972,POINT (8.490374078459972 47.24335309678031),1233026.0,2704305.0,10092623.0,"47.24335309678031,8.490374078459972","Mettmenstetterstrasse, Rifferswil, Bezirk Affoltern, Zürich, 8911, Schweiz/Suisse/Svizzera/Svizra"
70,2423,Alpenblickweg,as1,Oftringen,1,at0,FALSE,FALSE,FALSE,rt433,2691632.0,1241618.0,ZH,154,2012,10,aw403,8,47.31906834758877,8.650670438807817,POINT (8.650670438807817 47.31906834758877),1241618.0,2636213.0,10184243.0,"47.31906834758877,8.650670438807817","Hohrütistrasse, Kaltenstein, Forch, Küsnacht (ZH), Bezirk Meilen, Zürich, 8700, Schweiz/Suisse/Svizzera/Svizra"
71,2424,Altikematte,as1,Wikon,1,at5,FALSE,TRUE,FALSE,rt432,2617929.0,1234778.0,BE,983,2017,9,aw402,16,47.263665077092064,7.675524019039819,POINT (7.675524019039819 47.26366507709206),1234778.0,2639101.0,10067681.0,"47.263665077092064,7.675524019039819","14, Oltenstrasse, Oberbipp, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4538, Schweiz/Suisse/Svizzera/Svizra"
72,2426,Altweg,as1,Wartau,1,at00,TRUE,FALSE,FALSE,rt439,2626162.0,1217280.0,BE,959,2014,7,aw404,18,47.106002650650254,7.783292517122063,POINT (7.783292517122063 47.10600265065025),1217280.0,2752538.0,10225987.0,"47.106002650650254,7.783292517122063","35, Füllenbach, Walterswil, Walterswil (BE), Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4942, Schweiz/Suisse/Svizzera/Svizra"
73,2403,Aarauerstrasse,as1,Buchs (AG),1,at8,TRUE,FALSE,FALSE,rt432,2647213.0,1248995.0,AG,4001,2012,2,aw402,15,47.39009164453899,8.063940289140092,POINT (8.063940289140092 47.39009164453899),1248995.0,2647450.0,10120723.0,"47.39009164453899,8.063940289140092","Real, Aarauerstrasse, Im Hag, Aarau, Bezirk Aarau, Aargau, 5033, Schweiz/Suisse/Svizzera/Svizra"
74,2404,Aarauerstrasse,as1,Erlinsbach (AG),1,at0,FALSE,FALSE,FALSE,rt433,2679579.0,1249689.0,ZH,261,2012,3,aw407,7,47.39321914268997,8.492696229588226,POINT (8.492696229588226 47.39321914268997),1249689.0,2643913.0,10071325.0,"47.39321914268997,8.492696229588226","Europabrücke, A1H, Werdwies, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra"
75,2379,Ahornweidstrasse,as1,Einsiedeln,1,at0,FALSE,FALSE,FALSE,rt432,2669875.0,1216151.0,LU,1054,2017,7,aw403,0,47.09268047878309,8.358964698112915,POINT (8.358964698112915 47.09268047878309),1216151.0,2703910.0,10088293.0,"47.09268047878309,8.358964698112915","Fildern, Luzernerstrasse, Ebikon, Luzern, 6030, Schweiz/Suisse/Svizzera/Svizra"
76,2402,Aarauerstrasse,as1,Brugg,1,at0,FALSE,FALSE,TRUE,rt433,2679820.0,1258154.0,ZH,90,2013,10,aw406,16,47.46931808110746,8.497400727518981,POINT (8.497400727518981 47.46931808110746),1258154.0,2656936.0,10185039.0,"47.46931808110746,8.497400727518981","Rümlangerstrasse, Oberhasli, Niederhasli, Bezirk Dielsdorf, Zürich, 8156, Schweiz/Suisse/Svizzera/Svizra"
77,2388,Allmen,as1,Nesslau,1,at0,FALSE,FALSE,FALSE,rt430,2690342.0,1231772.0,ZH,293,2018,6,aw403,5,47.230696574210604,8.631629943501467,POINT (8.631629943501467 47.2306965742106),1231772.0,2730091.0,10167020.0,"47.230696574210604,8.631629943501467","A3, Wädenswil, Bezirk Horgen, Zürich, 8820, Schweiz/Suisse/Svizzera/Svizra"
78,2429,Am Bach,as1,Fischingen,1,at0,FALSE,FALSE,FALSE,rt431,2610000.0,1254617.0,BL,2789,2020,12,aw402,4,47.44227000206758,7.571197871358437,POINT (7.571197871358437 47.44227000206758),1254617.0,2715482.0,10145290.0,"47.44227000206758,7.571197871358437","Eggfluetunnel, Pfeffingen, Bezirk Arlesheim, Basel-Landschaft, 4148, Schweiz/Suisse/Svizzera/Svizra"
79,2377,Ahornweg,as1,Fischbach-Göslikon,1,at8,TRUE,FALSE,FALSE,rt432,2684514.0,1246432.0,ZH,261,2019,6,aw405,8,47.36331318377354,8.557439595836115,POINT (8.557439595836115 47.36331318377354),1246432.0,2666242.0,10155106.0,"47.36331318377354,8.557439595836115","Signaustrasse, Forchstrasse, Weinegg, Riesbach, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra"
80,2378,Ahornweglein,as1,Mels,1,at4,FALSE,TRUE,FALSE,rt432,2703569.0,1212927.0,SZ,1375,2018,8,aw403,9,47.05927380892778,8.801941141057817,POINT (8.801941141057817 47.05927380892778),1212927.0,2750995.0,10228376.0,"47.05927380892778,8.801941141057817","386, Waag, Unteriberg, Schwyz, 8842, Schweiz/Suisse/Svizzera/Svizra"
81,2380,Akazienstrasse,as1,Therwil,1,at8,TRUE,FALSE,FALSE,rt432,2668023.0,1261034.0,AG,4049,2012,11,aw406,17,47.496544563982944,8.341373074386583,POINT (8.341373074386583 47.49654456398294),1261034.0,2608860.0,10080814.0,"47.496544563982944,8.341373074386583","55b, Landstrasse, Oberehrendingen, Ehrendingen, Bezirk Baden, Aargau, 5420, Schweiz/Suisse/Svizzera/Svizra"
82,2381,Albin-Zollinger-Platz,as1,Zürich,1,at8,TRUE,FALSE,FALSE,rt433,2605329.0,1251049.0,BL,2787,2011,4,aw404,19,47.410232942697256,7.50923046138121,POINT (7.50923046138121 47.41023294269726),1251049.0,2683329.0,10249181.0,"47.410232942697256,7.50923046138121","Wahlenstrasse, Laufen, Bezirk Laufen, Basel-Landschaft, 4242, Schweiz/Suisse/Svizzera/Svizra"
83,2382,Angelrainstrasse,as1,Lenzburg,1,at6,FALSE,FALSE,TRUE,rt432,2648093.0,1248777.0,AG,4003,2012,6,aw407,20,47.38806735123437,8.075571579301675,POINT (8.075571579301675 47.38806735123437),1248777.0,2655575.0,10090996.0,"47.38806735123437,8.075571579301675","Jaisli-Beck, 96, Mitteldorfstrasse, Oberdorf, Buchs, Bezirk Aarau, Aargau, 5033, Schweiz/Suisse/Svizzera/Svizra"
84,2383,Alchenweg,as1,Kirchlindach,1,at0,FALSE,FALSE,FALSE,rt433,2622833.0,1205916.0,BE,955,2011,4,aw406,1,47.00390720010328,7.738864659273763,POINT (7.738864659273763 47.00390720010328),1205916.0,2598795.0,10217794.0,"47.00390720010328,7.738864659273763","1221a, Heimisbachstrasse, Grünenmatt, Lützelflüh, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 3452, Schweiz/Suisse/Svizzera/Svizra"
85,2384,Alfred-Waldis-Platz,as1,Luzern,1,at8,FALSE,FALSE,FALSE,rt432,2666127.0,1211765.0,LU,1061,2012,8,aw406,19,47.053615720767716,8.308962818274605,POINT (8.308962818274605 47.05361572076772),1211765.0,2668106.0,10206345.0,"47.053615720767716,8.308962818274605","8, Schwanenplatz, Altstadt, Luzern, 6002, Schweiz/Suisse/Svizzera/Svizra"
86,2385,Alischbachgraben,as1,Lauperswil,1,at8,TRUE,TRUE,FALSE,rt433,2600210.0,1201655.0,BE,351,2018,9,aw405,16,46.965969750930086,7.441391507504425,POINT (7.441391507504425 46.96596975093009),1201655.0,2624749.0,10219984.0,"46.965969750930086,7.441391507504425","csbern - Christliche Schule Bern, 56, Studerstrasse, Felsenau, Stadtteil II, Bern, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3004, Schweiz/Suisse/Svizzera/Svizra"
87,2386,Alleehaus,as1,Teufen (AR),1,at0,FALSE,FALSE,TRUE,rt433,2758327.0,1250862.0,SG,3251,2013,5,aw406,21,47.389543445014255,9.535801699802624,POINT (9.535801699802624 47.38954344501425),1250862.0,2747114.0,10170885.0,"47.389543445014255,9.535801699802624","104, Trogenerstrasse, Lüchingen, Altstätten, Wahlkreis Rheintal, Sankt Gallen, 9450, Schweiz/Suisse/Svizzera/Svizra"
88,2387,Allerheiligenstrasse,as1,Grenchen,1,at5,FALSE,FALSE,FALSE,rt432,2654606.0,1227201.0,LU,1081,2018,7,aw403,9,47.19350337181392,8.159202906410686,POINT (8.159202906410686 47.19350337181392),1227201.0,2594359.0,10181851.0,"47.19350337181392,8.159202906410686","Chommlen, Chommle, Beromünster, Luzern, 6222, Schweiz/Suisse/Svizzera/Svizra"
89,2389,Allmend,as1,Oberdorf (NW),1,at0,FALSE,FALSE,FALSE,rt432,2831441.0,1199390.0,GR,3764,2012,3,aw405,14,46.905280330985676,10.47703928690289,POINT (10.47703928690289 46.90528033098568),1199390.0,2672540.0,10195437.0,"46.905280330985676,10.47703928690289","27, Ovella, Valsot, Region Engiadina Bassa/Val Müstair, Graubünden/Grischun/Grigioni, 7560, Schweiz/Suisse/Svizzera/Svizra"
90,2401,Aamüliweg,as1,Horgen,1,at0,FALSE,TRUE,FALSE,rt439,2713327.0,1231605.0,SG,3338,2020,8,aw407,17,47.22565161423199,8.935047821188718,POINT (8.935047821188718 47.22565161423199),1231605.0,2689742.0,10018044.0,"47.22565161423199,8.935047821188718","Seepolizei, Strandweg, Goldberg, Schmerikon, Wahlkreis See-Gaster, Sankt Gallen, 8716, Schweiz/Suisse/Svizzera/Svizra"
91,2390,Allmendweg / Chemin des Communaux,as1,Biel/Bienne,1,at8,TRUE,FALSE,FALSE,rt432,2665918.0,1223635.0,LU,1032,2013,6,aw404,13,47.16039935695381,8.307942496213725,POINT (8.307942496213725 47.16039935695381),1223635.0,2589129.0,10106383.0,"47.16039935695381,8.307942496213725","Wirtlewald, Luzernstrasse, Hochdorf, Luzern, 6275, Schweiz/Suisse/Svizzera/Svizra"
92,2391,Allmetweg,as1,Arch,1,at5,FALSE,FALSE,TRUE,rt432,2718572.0,1224424.0,GL,1630,2013,5,aw403,13,47.16015288631685,9.002397421593953,POINT (9.002397421593953 47.16015288631685),1224424.0,2599100.0,10089512.0,"47.16015288631685,9.002397421593953","Bilten, Gerbi, Landstrasse, Stöcken, Bilten, Glarus Nord, Glarus, 8865, Schweiz/Suisse/Svizzera/Svizra"
93,2392,Allmigstrasse,as1,Küssnacht (SZ),1,at6,FALSE,TRUE,FALSE,rt439,2666497.0,1215081.0,LU,1024,2014,7,aw403,19,47.083404172293044,8.314319080187579,POINT (8.314319080187579 47.08340417229304),1215081.0,2675392.0,10019187.0,"47.083404172293044,8.314319080187579","Schildwaldgalopp-Piste, Buchrain, Luzern, 6033, Schweiz/Suisse/Svizzera/Svizra"
94,2393,Allée des Têtards,as1,Vernier,1,at2,FALSE,FALSE,FALSE,rt432,2496601.0,1119273.0,GE,6643,2012,12,aw406,5,46.21694247549854,6.0986399631703625,POINT (6.098639963170362 46.21694247549854),1119273.0,2497182.0,10221867.0,"46.21694247549854,6.0986399631703625","Route de Vernier, Châtelaine, Vernier, Genève, 1214, Schweiz/Suisse/Svizzera/Svizra"
95,2394,Aescherweg,as1,Arlesheim,1,at0,FALSE,TRUE,FALSE,rt433,2700065.0,1260621.0,ZH,230,2020,6,aw405,15,47.48873463782007,8.766449380540282,POINT (8.766449380540282 47.48873463782007),1260621.0,2613378.0,10023457.0,"47.48873463782007,8.766449380540282","7a, Arbergstrasse, Sonnenberg, Seen, Winterthur, Bezirk Winterthur, Zürich, 8405, Schweiz/Suisse/Svizzera/Svizra"
96,2395,Aescherstrasse,as1,Meisterschwanden,1,at0,FALSE,FALSE,FALSE,rt433,2649964.0,1237913.0,AG,4142,2011,4,aw406,22,47.29021699864459,8.099139698806438,POINT (8.099139698806438 47.29021699864459),1237913.0,2659996.0,10032980.0,"47.29021699864459,8.099139698806438","Pfaffenbergstrasse, Kirchrued, Schlossrued, Bezirk Kulm, Aargau, 5044, Schweiz/Suisse/Svizzera/Svizra"
97,2396,Aescher,as1,Erlenbach im Simmental,1,at0,FALSE,FALSE,FALSE,rt433,2588997.0,1168538.0,FR,2138,2018,8,aw407,13,46.66797887406824,7.294858740036559,POINT (7.294858740036559 46.66797887406824),1168538.0,2608409.0,10217319.0,"46.66797887406824,7.294858740036559","7, Hürleni, Unter Hürli, Schwarzsee, Plaffeien, Sensebezirk, Fribourg/Freiburg, 1716, Schweiz/Suisse/Svizzera/Svizra"
98,2397,Aernihüsli,as1,Schüpfheim,1,at0,FALSE,TRUE,FALSE,rt433,2669096.0,1201272.0,NW,1506,2015,7,aw405,16,46.95893389025016,8.346438682179734,POINT (8.346438682179734 46.95893389025016),1201272.0,2644532.0,10180711.0,"46.95893389025016,8.346438682179734","1, Gotthardlistrasse, Stans St. Josef, Stalden, Ennetmoos, Nidwalden, 6372, Schweiz/Suisse/Svizzera/Svizra"
99,2398,Aachen,as1,Mörschwil,1,at0,FALSE,TRUE,FALSE,rt433,2700065.0,1260621.0,ZH,230,2020,6,aw405,15,47.48873463782007,8.766449380540282,POINT (8.766449380540282 47.48873463782007),1260621.0,2749870.0,10072279.0,"47.48873463782007,8.766449380540282","7a, Arbergstrasse, Sonnenberg, Seen, Winterthur, Bezirk Winterthur, Zürich, 8405, Schweiz/Suisse/Svizzera/Svizra"
100,2399,Aacherstrasse,as1,Amlikon-Bissegg,1,at4,FALSE,TRUE,FALSE,rt433,2646635.0,1267726.0,AG,4170,2015,1,aw402,10,47.5585935996712,8.05824282031658,POINT (8.058242820316581 47.5585935996712),1267726.0,2719797.0,10124469.0,"47.5585935996712,8.05824282031658","Bahnhofstrasse, Laufenburg, Bezirk Laufenburg, Aargau, 5080, Schweiz/Suisse/Svizzera/Svizra"
101,2400,Aahaldenstrasse,as1,Wädenswil,1,at3,FALSE,FALSE,TRUE,rt432,2753374.0,1230381.0,SG,3272,2014,3,aw406,16,47.2065620701096,9.463224712359477,POINT (9.463224712359477 47.2065620701096),1230381.0,2690827.0,10170486.0,"47.2065620701096,9.463224712359477","Haagerstrasse, Gasenzen, Gams, Wahlkreis Werdenberg, Sankt Gallen, 9473, Schweiz/Suisse/Svizzera/Svizra"
102,2428,Am Adlenberg,as1,Reigoldswil,1,at8,TRUE,FALSE,FALSE,rt432,2677103.0,1250161.0,ZH,247,2020,6,aw405,9,47.39775850546508,8.459985255723886,POINT (8.459985255723886 47.39775850546508),1250161.0,2619076.0,10021858.0,"47.39775850546508,8.459985255723886","Gasometerbrücke, Zürcherstrasse, Schlieren, Bezirk Dietikon, Zürich, 8952, Schweiz/Suisse/Svizzera/Svizra"
103,2478,Bruggwiesstrasse,as1,Mörschwil,1,at1,FALSE,TRUE,FALSE,rt433,2688960.0,1259789.0,ZH,65,2012,5,aw403,5,47.48284891766351,8.618947661722398,POINT (8.618947661722398 47.48284891766351),1259789.0,2749735.0,10226230.0,"47.48284891766351,8.618947661722398","Eigentalstrasse, Hueb, Oberembrach, Bezirk Bülach, Zürich, 8425, Schweiz/Suisse/Svizzera/Svizra"
104,2430,Am Baselweg,as1,Aesch (BL),1,at0,FALSE,FALSE,FALSE,rt432,2676679.0,1258360.0,ZH,86,2014,1,aw402,22,47.47154432437502,8.45577691943214,POINT (8.455776919432139 47.47154432437502),1258360.0,2611702.0,10087647.0,"47.47154432437502,8.45577691943214","Wehntalerstrasse, Dielsdorf, Bezirk Dielsdorf, Zürich, 8157, Schweiz/Suisse/Svizzera/Svizra"
105,2457,Alte Bremgartenstrasse,as1,Niederrohrdorf,1,at3,FALSE,FALSE,FALSE,rt432,2735606.0,1252633.0,SG,3443,2016,1,aw402,17,47.410538824565094,9.23549414649385,POINT (9.235494146493849 47.41053882456509),1252633.0,2665471.0,10056753.0,"47.410538824565094,9.23549414649385","Rütistrasse, Niederdorf, Gossau (SG), Wahlkreis St. Gallen, Sankt Gallen, 9201, Schweiz/Suisse/Svizzera/Svizra"
106,2459,Alte Deponiestrasse,as1,Gaiserwald,1,at8,TRUE,FALSE,FALSE,rt430,2733218.0,1255003.0,SG,3424,2019,4,aw403,12,47.432337056890454,9.204569178261027,POINT (9.204569178261027 47.43233705689045),1255003.0,2743731.0,10232974.0,"47.432337056890454,9.204569178261027","A1, Weier, Oberbüren, Niederwil, Wahlkreis Wil, Sankt Gallen, 9203, Schweiz/Suisse/Svizzera/Svizra"
107,2460,Alte Erlenstrasse,as1,Wollerau,1,at6,FALSE,FALSE,TRUE,rt433,2633611.0,1227447.0,LU,1122,2016,8,aw401,11,47.19711567109313,7.882181235323685,POINT (7.882181235323685 47.19711567109313),1227447.0,2695866.0,10163567.0,"47.19711567109313,7.882181235323685","Blatten, Roggliswil, Luzern, 6265, Schweiz/Suisse/Svizzera/Svizra"
108,2461,Alte Kantonsstrasse,as1,Büron,1,at4,FALSE,TRUE,FALSE,rt432,2626831.0,1228838.0,BE,329,2014,3,aw407,15,47.20993661957143,7.792791887034258,POINT (7.792791887034258 47.20993661957143),1228838.0,2650032.0,10085993.0,"47.20993661957143,7.792791887034258","Herzogstrasse, Langenthal, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4900, Schweiz/Suisse/Svizzera/Svizra"
109,2462,Alte Kantonsstrasse,as1,Ramlinsburg,1,at8,TRUE,FALSE,FALSE,rt439,2676783.0,1254740.0,ZH,96,2013,12,aw402,14,47.43897655945873,8.456533510705441,POINT (8.456533510705441 47.43897655945873),1254740.0,2624307.0,10096230.0,"47.43897655945873,8.456533510705441","99, Wiesackerstrasse, Riedthof, Adlikon, Regensdorf, Bezirk Dielsdorf, Zürich, 8105, Schweiz/Suisse/Svizzera/Svizra"
110,2463,Alte Knonauerstrasse,as1,Mettmenstetten,1,at0,FALSE,FALSE,FALSE,rt432,2583622.0,1231456.0,BE,703,2017,10,aw402,16,47.23382173819635,7.222344661145757,POINT (7.222344661145757 47.23382173819635),1231456.0,2678281.0,10194101.0,"47.23382173819635,7.222344661145757","4, Route de Tavannes, Chaindon, Reconvilier, Arrondissement administratif du Jura bernois, Région administrative du Jura bernois, Bern/Berne, 2732, Schweiz/Suisse/Svizzera/Svizra"
111,2464,Alte Landstrasse,as1,Diegten,1,at6,FALSE,FALSE,TRUE,rt433,2621552.0,1252171.0,BL,2881,2011,3,aw404,16,47.41999468353118,7.7242289488030815,POINT (7.724228948803082 47.41999468353118),1252171.0,2628159.0,10103858.0,"47.41999468353118,7.7242289488030815","Mühletal, Bubendörferstrasse, Arboldswil, Bezirk Waldenburg, Basel-Landschaft, 4424, Schweiz/Suisse/Svizzera/Svizra"
112,2465,Alte Landstrasse,as1,Rebstein,1,at0,FALSE,FALSE,FALSE,rt432,2628057.0,1251930.0,BL,2884,2016,5,aw401,20,47.417582543965956,7.810416311841448,POINT (7.810416311841448 47.41758254396596),1251930.0,2761786.0,10045674.0,"47.417582543965956,7.810416311841448","Weinburg, Hauptstrasse, Diegten, Bezirk Waldenburg, Basel-Landschaft, 4457, Schweiz/Suisse/Svizzera/Svizra"
113,2466,Alte Römerstrasse,as1,Pieterlen,1,at6,FALSE,TRUE,FALSE,rt432,2622055.0,1224409.0,BE,989,2015,11,aw407,0,47.170275548719324,7.729534032555245,POINT (7.729534032555245 47.17027554871932),1224409.0,2590094.0,10177881.0,"47.170275548719324,7.729534032555245","20, Lindenstrasse, Oberdorf, Thörigen, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 3367, Schweiz/Suisse/Svizzera/Svizra"
114,2467,Alte Schmitte,as1,Lohn-Ammannsegg,1,at0,FALSE,FALSE,TRUE,rt430,2594455.0,1224174.0,BE,387,2011,3,aw407,15,47.16850351819807,7.3654925608446735,POINT (7.365492560844674 47.16850351819807),1224174.0,2606436.0,10022439.0,"47.16850351819807,7.3654925608446735","Lengnau (BE), Verwaltungskreis Biel/Bienne, Verwaltungsregion Seeland, Bern/Berne, 2543, Schweiz/Suisse/Svizzera/Svizra"
115,2468,Alte St. Gallerstrasse,as1,Roggwil (TG),1,at8,TRUE,FALSE,FALSE,rt432,2681079.0,1262625.0,ZH,60,2011,12,aw405,16,47.50937215239626,8.514912092890725,POINT (8.514912092890725 47.50937215239626),1262625.0,2747574.0,10117504.0,"47.50937215239626,8.514912092890725","Fuhrstrasse, Wehntalerstrasse, Endhöri, Niederhöri, Höri, Bezirk Bülach, Zürich, 8181, Schweiz/Suisse/Svizzera/Svizra"
116,2469,Alte Steig,as1,Herisau,1,at4,FALSE,FALSE,FALSE,rt433,2698411.0,1249808.0,ZH,172,2018,8,aw406,12,47.3917449163517,8.742121965005248,POINT (8.742121965005248 47.3917449163517),1249808.0,2738679.0,10031836.0,"47.3917449163517,8.742121965005248","Huber+Suhner, 15, Allmendstrasse, Fehraltorf, Bezirk Pfäffikon, Zürich, 8320, Schweiz/Suisse/Svizzera/Svizra"
117,2470,Altegghalde,as1,Meggen,1,at0,FALSE,FALSE,FALSE,rt431,2657369.0,1210474.0,LU,1062,2014,4,aw405,0,47.04281931322516,8.193538432933176,POINT (8.193538432933176 47.04281931322516),1210474.0,2670596.0,10014552.0,"47.04281931322516,8.193538432933176","10, Oberhaselholz, Malters, Luzern, 6102, Schweiz/Suisse/Svizzera/Svizra"
118,2471,Alter Hirschen,as1,Horgen,1,at0,FALSE,FALSE,FALSE,rt433,2647667.0,1231624.0,LU,1104,2019,12,aw404,9,47.23382190084955,8.068108709381226,POINT (8.068108709381226 47.23382190084955),1231624.0,2687781.0,10166638.0,"47.23382190084955,8.068108709381226","21, Mühlegasse, Winikon, Triengen, Luzern, 6234, Schweiz/Suisse/Svizzera/Svizra"
119,2472,Alter Zürichweg,as1,Fehraltorf,1,at0,FALSE,FALSE,FALSE,rt430,2650383.0,1248836.0,AG,4012,2017,1,aw407,5,47.38842693133691,8.105905706858227,POINT (8.105905706858227 47.38842693133691),1248836.0,2697708.0,10142193.0,"47.38842693133691,8.105905706858227","Aaretalstrasse, Brestenegg, Suhr, Bezirk Aarau, Aargau, 5034, Schweiz/Suisse/Svizzera/Svizra"
